names,scores,logfoldchanges,pvals,pvals_adj
GALNT16,-0.022433601,-19.125523,0.9821020777496671,1.0
RP11-583F2.5,-0.022433601,-19.125523,0.9821020777496671,1.0
RIMS1,-0.022433601,-19.125523,0.9821020777496671,1.0
CTB-40H15.4,-0.022433601,-19.125523,0.9821020777496671,1.0
RP11-247L20.4,-0.022433601,-19.125523,0.9821020777496671,1.0
RP11-624C23.1,-0.022433601,-19.125523,0.9821020777496671,1.0
CPB2-AS1,-0.022433601,-19.125523,0.9821020777496671,1.0
BOLA2,-0.022433601,-19.125523,0.9821020777496671,1.0
RP11-247C2.2,-0.022433601,-19.125523,0.9821020777496671,1.0
RP11-255C15.4,-0.022433601,-19.125523,0.9821020777496671,1.0
COL4A6,-0.022433601,-19.241034,0.9821020777496671,1.0
COL8A1,-0.022433601,-19.447554,0.9821020777496671,1.0
HNRNPCL1,-0.022433601,-19.125523,0.9821020777496671,1.0
RP11-486L19.2,-0.022433601,-19.125523,0.9821020777496671,1.0
MORN3,-0.022433601,-19.125523,0.9821020777496671,1.0
AJUBA,-0.022433601,-19.125523,0.9821020777496671,1.0
ANKRD62,-0.022433601,-19.125523,0.9821020777496671,1.0
AC022819.3,-0.022433601,-19.125523,0.9821020777496671,1.0
MS4A10,-0.022433601,-19.125523,0.9821020777496671,1.0
AC010642.1,-0.022433601,-19.125523,0.9821020777496671,1.0
RP11-552M11.4,-0.022433601,-19.125523,0.9821020777496671,1.0
LINC00622,-0.022433601,-19.125523,0.9821020777496671,1.0
MME,-0.022433601,-19.125523,0.9821020777496671,1.0
TMEM105,-0.022433601,-19.125523,0.9821020777496671,1.0
RP11-157J24.2,-0.022433601,-19.125523,0.9821020777496671,1.0
SLC38A11,-0.022433601,-19.241034,0.9821020777496671,1.0
TM4SF19,-0.022433601,-19.241034,0.9821020777496671,1.0
HPDL,-0.022433601,-19.241034,0.9821020777496671,1.0
NKD2,-0.022433601,-19.125523,0.9821020777496671,1.0
AHNAK2,-0.022433601,-19.125523,0.9821020777496671,1.0
VWA3B,-0.022433601,-19.125523,0.9821020777496671,1.0
RP11-709D24.5,-0.022433601,-19.125523,0.9821020777496671,1.0
KIAA1217,-0.022433601,-19.125523,0.9821020777496671,1.0
RP11-318A15.2,-0.022433601,-19.125523,0.9821020777496671,1.0
TBXA2R,-0.022433601,-19.125523,0.9821020777496671,1.0
AOC3,-0.022433601,-19.125523,0.9821020777496671,1.0
SMIM6,-0.022433601,-19.125523,0.9821020777496671,1.0
RP11-320M2.1,-0.022433601,-19.125523,0.9821020777496671,1.0
LINC00311,-0.022433601,-19.125523,0.9821020777496671,1.0
LINC00514,-0.022433601,-19.125523,0.9821020777496671,1.0
LINC00630,-0.022433601,-19.125523,0.9821020777496671,1.0
NPAS1,-0.022433601,-19.125523,0.9821020777496671,1.0
LRRC56,-0.022433601,-19.241034,0.9821020777496671,1.0
ZNF252P-AS1,-0.022433601,-19.125523,0.9821020777496671,1.0
AP001412.1,-0.022433601,-19.125523,0.9821020777496671,1.0
CYP4F12,-0.022433601,-19.125523,0.9821020777496671,1.0
KCNG1,-0.022433601,-19.447554,0.9821020777496671,1.0
MDGA1,-0.022433601,-19.125523,0.9821020777496671,1.0
AC195454.1,-0.022433601,-19.125523,0.9821020777496671,1.0
REEP2,-0.022433601,-19.125523,0.9821020777496671,1.0
RP11-490M8.1,-0.022433601,-19.125523,0.9821020777496671,1.0
ARHGEF15,-0.022433601,-19.125523,0.9821020777496671,1.0
SCN3B,-0.022433601,-19.125523,0.9821020777496671,1.0
HIST1H2AI,-0.022433601,-19.125523,0.9821020777496671,1.0
RP1-140C12.2,-0.022433601,-19.241034,0.9821020777496671,1.0
NTM,-0.022433601,-19.628193,0.9821020777496671,1.0
FGFR2,-0.022433601,-19.125523,0.9821020777496671,1.0
CELSR3,-0.022433601,-19.125523,0.9821020777496671,1.0
RNU6ATAC24P,-0.022433601,-19.125523,0.9821020777496671,1.0
LRRC19,-0.022433601,-19.125523,0.9821020777496671,1.0
PCDH19,-0.022433601,-19.241034,0.9821020777496671,1.0
RP11-75C9.1,-0.022433601,-19.125523,0.9821020777496671,1.0
CBWD7,-0.022433601,-19.125523,0.9821020777496671,1.0
ZNF534,-0.022433601,-19.125523,0.9821020777496671,1.0
FAM188B,-0.022433601,-19.125523,0.9821020777496671,1.0
SCNN1D,-0.022433601,-19.125523,0.9821020777496671,1.0
FAM222B,-0.02244071,-0.108830266,0.9820964076233837,1.0
TREML1,-0.022479804,0.5469965,0.982065221945,1.0
ARRDC5,-0.022490466,0.36501136,0.982056716764741,1.0
RUSC2,-0.022621969,-0.38256627,0.9819518197095433,1.0
FAM84A,-0.022625523,-0.4100814,0.98194898465832,1.0
BBS12,-0.022625523,-0.4100814,0.98194898465832,1.0
NRSN2,-0.022629077,-0.4370828,0.9819461496073248,1.0
ZNF324B,-0.022629077,-0.4370828,0.9819461496073248,1.0
SNHG18,-0.022629077,-0.4370828,0.9819461496073248,1.0
ABCC6,-0.022629077,-0.4635894,0.9819461496073248,1.0
PTPRS,-0.022636184,-0.63666666,0.9819404795060186,1.0
PVALB,-0.022636184,-0.5403138,0.9819404795060186,1.0
SIRPG,-0.022636184,-0.51518846,0.9819404795060186,1.0
ZNF416,-0.022636184,-0.48961896,0.9819404795060186,1.0
TRIB2,-0.022824554,-0.23678792,0.9817902221547221,1.0
ZNF180,-0.022998706,-0.14156552,0.981651305555487,1.0
ALDH4A1,-0.023009367,-0.15248823,0.9816428004756071,1.0
UNC119B,-0.02302003,-0.1740902,0.981634295397814,1.0
ZNF181,-0.023030693,-0.1740902,0.9816257903221083,1.0
MPHOSPH6,-0.02308756,-0.049663603,0.9815804299536411,1.0
TRAPPC4,-0.023144424,-0.01904822,0.9815350696447273,1.0
TST,-0.023155088,-0.064312615,0.9815265645934478,1.0
GEMIN2,-0.023229724,-0.11917851,0.9814670292933398,1.0
C4orf36,-0.02324394,-0.1417068,0.9814556892478693,1.0
MLLT3,-0.023272373,-0.15807745,0.9814330091681726,1.0
GDAP1,-0.023272373,-0.15807745,0.9814330091681726,1.0
UQCC1,-0.023275927,0.03316608,0.9814301741592653,1.0
NEIL1,-0.023315022,-0.19821595,0.981398989076772,1.0
TNPO1,-0.023453632,-0.012783136,0.9812884240136697,1.0
CXXC1,-0.02346074,-0.09611952,0.9812827540201046,1.0
RPTOR,-0.023517607,-0.14842544,0.9812373941056476,1.0
ZNF664,-0.023535378,0.023937386,0.9812232191448134,1.0
CRELD1,-0.023652663,-0.13362472,0.9811296645522036,1.0
CTD-2037K23.2,-0.023798382,-0.18533391,0.9810134304200331,1.0
AMPD3,-0.023876572,-0.072210394,0.9809510610517141,1.0
C19orf52,-0.023887236,0.007594649,0.9809425561468655,1.0
STK3,-0.024182227,0.08592652,0.9807072546417932,1.0
CD3EAP,-0.024274634,-0.17940105,0.9806335460808838,1.0
RP11-17M16.1,-0.024303067,-19.241034,0.9806108665569153,1.0
LINC00638,-0.024303067,-19.241034,0.9806108665569153,1.0
UGT2B15,-0.024303067,-19.241034,0.9806108665569153,1.0
NAALADL2,-0.024303067,-19.241034,0.9806108665569153,1.0
BSN-AS2,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-417J8.3,-0.024303067,-19.241034,0.9806108665569153,1.0
COX4I2,-0.024303067,-19.347982,0.9806108665569153,1.0
DYX1C1,-0.024303067,-19.241034,0.9806108665569153,1.0
CTC-487M23.8,-0.024303067,-19.241034,0.9806108665569153,1.0
LYSMD1,-0.024303067,-19.241034,0.9806108665569153,1.0
LINC00471,-0.024303067,-19.241034,0.9806108665569153,1.0
UGT8,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-1079K10.4,-0.024303067,-19.241034,0.9806108665569153,1.0
CCR6,-0.024303067,-19.447554,0.9806108665569153,1.0
CACNA1F,-0.024303067,-19.241034,0.9806108665569153,1.0
LINC00441,-0.024303067,-19.241034,0.9806108665569153,1.0
SLC16A11,-0.024303067,-19.241034,0.9806108665569153,1.0
AF165138.7,-0.024303067,-19.347982,0.9806108665569153,1.0
SNORA25,-0.024303067,-19.241034,0.9806108665569153,1.0
IL19,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-159D12.5,-0.024303067,-19.241034,0.9806108665569153,1.0
CTD-2054N24.2,-0.024303067,-19.241034,0.9806108665569153,1.0
FAM107A,-0.024303067,-19.347982,0.9806108665569153,1.0
PTPRD,-0.024303067,-19.241034,0.9806108665569153,1.0
AC011298.2,-0.024303067,-19.71069,0.9806108665569153,1.0
M1AP,-0.024303067,-19.241034,0.9806108665569153,1.0
GSN-AS1,-0.024303067,-19.241034,0.9806108665569153,1.0
PNMA6C,-0.024303067,-19.241034,0.9806108665569153,1.0
Z83851.4,-0.024303067,-19.241034,0.9806108665569153,1.0
KIAA1024L,-0.024303067,-19.241034,0.9806108665569153,1.0
TBPL2,-0.024303067,-19.241034,0.9806108665569153,1.0
LINC00896,-0.024303067,-19.241034,0.9806108665569153,1.0
VLDLR,-0.024303067,-19.241034,0.9806108665569153,1.0
AKR1D1,-0.024303067,-19.347982,0.9806108665569153,1.0
NLGN2,-0.024303067,-19.241034,0.9806108665569153,1.0
AC005037.3,-0.024303067,-19.241034,0.9806108665569153,1.0
SMOC2,-0.024303067,-19.241034,0.9806108665569153,1.0
SHC2,-0.024303067,-19.241034,0.9806108665569153,1.0
ADC,-0.024303067,-19.241034,0.9806108665569153,1.0
LINC00158,-0.024303067,-19.788727,0.9806108665569153,1.0
PAPOLB,-0.024303067,-19.241034,0.9806108665569153,1.0
IGF2BP1,-0.024303067,-19.347982,0.9806108665569153,1.0
B3GNT6,-0.024303067,-19.347982,0.9806108665569153,1.0
AP000442.1,-0.024303067,-19.241034,0.9806108665569153,1.0
PEG3,-0.024303067,-19.347982,0.9806108665569153,1.0
AL031663.2,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-1020A11.2,-0.024303067,-19.241034,0.9806108665569153,1.0
BDNF-AS,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-464D20.6,-0.024303067,-19.241034,0.9806108665569153,1.0
TKTL1,-0.024303067,-19.241034,0.9806108665569153,1.0
DUSP26,-0.024303067,-19.347982,0.9806108665569153,1.0
SPOCK1,-0.024303067,-19.241034,0.9806108665569153,1.0
MFSD4,-0.024303067,-19.241034,0.9806108665569153,1.0
AL161915.1,-0.024303067,-19.241034,0.9806108665569153,1.0
C14orf105,-0.024303067,-19.241034,0.9806108665569153,1.0
CTD-3025N20.3,-0.024303067,-19.241034,0.9806108665569153,1.0
NEB,-0.024303067,-19.241034,0.9806108665569153,1.0
AC003102.3,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-480A16.1,-0.024303067,-19.241034,0.9806108665569153,1.0
C12orf55,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-77H9.2,-0.024303067,-19.241034,0.9806108665569153,1.0
GS1-279B7.2,-0.024303067,-19.241034,0.9806108665569153,1.0
C4BPB,-0.024303067,-19.241034,0.9806108665569153,1.0
C3orf70,-0.024303067,-19.347982,0.9806108665569153,1.0
Z69720.2,-0.024303067,-19.241034,0.9806108665569153,1.0
AC006547.15,-0.024303067,-19.241034,0.9806108665569153,1.0
CTD-2291D10.1,-0.024303067,-19.241034,0.9806108665569153,1.0
AC005682.8,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-783K16.14,-0.024303067,-19.241034,0.9806108665569153,1.0
RIBC1,-0.024303067,-19.347982,0.9806108665569153,1.0
RP11-479O17.10,-0.024303067,-19.241034,0.9806108665569153,1.0
LA16c-325D7.2,-0.024303067,-19.241034,0.9806108665569153,1.0
HHIPL1,-0.024303067,-19.241034,0.9806108665569153,1.0
AC007308.6,-0.024303067,-19.241034,0.9806108665569153,1.0
ZNF391,-0.024303067,-19.241034,0.9806108665569153,1.0
C10orf40,-0.024303067,-19.241034,0.9806108665569153,1.0
MFSD6L,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-112H10.4,-0.024303067,-19.241034,0.9806108665569153,1.0
KLRC2,-0.024303067,-19.241034,0.9806108665569153,1.0
KB-1980E6.3,-0.024303067,-19.241034,0.9806108665569153,1.0
DLL4,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-514D23.3,-0.024303067,-19.347982,0.9806108665569153,1.0
NR5A2,-0.024303067,-19.241034,0.9806108665569153,1.0
CTD-2562J15.4,-0.024303067,-19.241034,0.9806108665569153,1.0
ACKR3,-0.024303067,-19.347982,0.9806108665569153,1.0
VASH2,-0.024303067,-19.241034,0.9806108665569153,1.0
CDKN2B-AS1,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-326I11.5,-0.024303067,-19.241034,0.9806108665569153,1.0
LCN15,-0.024303067,-19.447554,0.9806108665569153,1.0
RNU1-67P,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-205M3.3,-0.024303067,-19.241034,0.9806108665569153,1.0
C2orf48,-0.024303067,-19.347982,0.9806108665569153,1.0
PROC,-0.024303067,-19.347982,0.9806108665569153,1.0
FAM169A,-0.024303067,-19.241034,0.9806108665569153,1.0
SCN7A,-0.024303067,-19.788727,0.9806108665569153,1.0
MFAP2,-0.024303067,-19.241034,0.9806108665569153,1.0
LRRC17,-0.024303067,-19.241034,0.9806108665569153,1.0
RNU6-817P,-0.024303067,-19.241034,0.9806108665569153,1.0
RP3-465N24.6,-0.024303067,-19.241034,0.9806108665569153,1.0
DNAJC9-AS1,-0.024303067,-19.241034,0.9806108665569153,1.0
RP11-265N6.1,-0.024303067,-19.241034,0.9806108665569153,1.0
SLC9A2,-0.024303067,-19.241034,0.9806108665569153,1.0
VIL1,-0.024491435,-0.4100814,0.9804606151073246,1.0
RP5-1142A6.8,-0.024491435,-0.4100814,0.9804606151073246,1.0
L3MBTL1,-0.024491435,-0.4100814,0.9804606151073246,1.0
CCDC96,-0.024491435,-0.4100814,0.9804606151073246,1.0
NEK11,-0.024494989,-0.4370828,0.9804577801809594,1.0
RP13-188A5.1,-0.024494989,-0.4370828,0.9804577801809594,1.0
C15orf65,-0.024498545,-0.48961896,0.980454945254841,1.0
C14orf64,-0.024502099,-0.48961896,0.9804521103289695,1.0
CCDC121,-0.024502099,-0.48961896,0.9804521103289695,1.0
C10orf35,-0.024505652,-0.51518846,0.9804492754033449,1.0
PTPRF,-0.02469402,-0.25208905,0.9802990246994552,1.0
AMY2B,-0.024701128,-0.29704648,0.9802933548752235,1.0
DYSF,-0.024704684,-0.12391038,0.9802905199634809,1.0
ATRIP,-0.024722453,-0.31172764,0.9802763454085027,1.0
IGBP1,-0.024839738,-0.13466461,0.9801827935020374,1.0
RAB39A,-0.024910823,-0.19537552,0.9801260955094704,1.0
BCDIN3D,-0.024932146,-0.21635331,0.9801090861312645,1.0
WSB2,-0.025077865,-0.0096643,0.9799928556226296,1.0
TSIX,-0.025113406,-0.16619422,0.9799645067824216,1.0
DARS2,-0.025141839,-0.16619422,0.9799418277284718,1.0
TTC7B,-0.025269788,-0.23727708,0.9798397721865888,1.0
LDOC1L,-0.025333762,-0.12860392,0.979788744539281,1.0
ZNF529,-0.025333762,-0.12860392,0.979788744539281,1.0
RP11-119F19.2,-0.0256252,-0.13648006,0.9795562863067528,1.0
CTC-228N24.3,-0.025632307,-0.14890324,0.9795506166153716,1.0
HIVEP2,-0.025710499,-0.16382249,0.9794882500784204,1.0
KIAA1279,-0.025731822,0.33765876,0.9794712410446318,1.0
PDPR,-0.025820676,-0.108723156,0.9794003701710626,1.0
GTF2E1,-0.025969949,-0.13740505,0.9792813074697855,1.0
CENPT,-0.025977056,-0.014877201,0.9792756378288354,1.0
C10orf68,-0.026172534,-19.447554,0.9791197231139587,1.0
CTD-2325M2.1,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-715J22.2,-0.026172534,-19.347982,0.9791197231139587,1.0
CTD-2118P12.1,-0.026172534,-19.347982,0.9791197231139587,1.0
TPH1,-0.026172534,-19.347982,0.9791197231139587,1.0
SNORD99,-0.026172534,-19.347982,0.9791197231139587,1.0
AC010982.1,-0.026172534,-19.447554,0.9791197231139587,1.0
ANGPT1,-0.026172534,-20.064499,0.9791197231139587,1.0
CKMT1B,-0.026172534,-19.347982,0.9791197231139587,1.0
HOXA-AS4,-0.026172534,-19.347982,0.9791197231139587,1.0
AC007551.3,-0.026172534,-19.347982,0.9791197231139587,1.0
C10orf55,-0.026172534,-19.347982,0.9791197231139587,1.0
CTD-2085J24.4,-0.026172534,-19.347982,0.9791197231139587,1.0
AC010336.1,-0.026172534,-19.347982,0.9791197231139587,1.0
IGKV3-7,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-96B5.3,-0.026172534,-19.347982,0.9791197231139587,1.0
SLC16A12,-0.026172534,-19.347982,0.9791197231139587,1.0
TRGV5,-0.026172534,-19.540697,0.9791197231139587,1.0
GNRH1,-0.026172534,-19.540697,0.9791197231139587,1.0
PRCD,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-353N14.4,-0.026172534,-19.347982,0.9791197231139587,1.0
RBFADN,-0.026172534,-19.347982,0.9791197231139587,1.0
HRCT1,-0.026172534,-19.347982,0.9791197231139587,1.0
ZBTB8B,-0.026172534,-19.347982,0.9791197231139587,1.0
CAPS2,-0.026172534,-19.347982,0.9791197231139587,1.0
PDE1C,-0.026172534,-19.447554,0.9791197231139587,1.0
RP11-571M6.17,-0.026172534,-19.347982,0.9791197231139587,1.0
EVC2,-0.026172534,-19.347982,0.9791197231139587,1.0
ETV1,-0.026172534,-19.347982,0.9791197231139587,1.0
CTC-548K16.1,-0.026172534,-19.347982,0.9791197231139587,1.0
FAM178B,-0.026172534,-19.347982,0.9791197231139587,1.0
MFAP3L,-0.026172534,-19.447554,0.9791197231139587,1.0
RLTPR,-0.026172534,-19.347982,0.9791197231139587,1.0
ZFP37,-0.026172534,-19.347982,0.9791197231139587,1.0
TMEM132B,-0.026172534,-19.347982,0.9791197231139587,1.0
CLIP3,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-695J4.2,-0.026172534,-19.347982,0.9791197231139587,1.0
GNG4,-0.026172534,-19.347982,0.9791197231139587,1.0
LINC00574,-0.026172534,-19.347982,0.9791197231139587,1.0
AMOTL2,-0.026172534,-19.347982,0.9791197231139587,1.0
RP5-894D12.3,-0.026172534,-19.447554,0.9791197231139587,1.0
RP3-477O4.16,-0.026172534,-19.447554,0.9791197231139587,1.0
C8orf86,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-305E6.4,-0.026172534,-19.447554,0.9791197231139587,1.0
RP11-597D13.8,-0.026172534,-19.347982,0.9791197231139587,1.0
EVA1A,-0.026172534,-19.347982,0.9791197231139587,1.0
AC068620.1,-0.026172534,-19.447554,0.9791197231139587,1.0
CASC2,-0.026172534,-19.347982,0.9791197231139587,1.0
ABCB5,-0.026172534,-19.347982,0.9791197231139587,1.0
FOXC1,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-45M22.5,-0.026172534,-19.347982,0.9791197231139587,1.0
AC005616.2,-0.026172534,-19.347982,0.9791197231139587,1.0
RP1-28H20.3,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-244O19.1,-0.026172534,-19.447554,0.9791197231139587,1.0
BCL2L10,-0.026172534,-19.347982,0.9791197231139587,1.0
PTGER1,-0.026172534,-19.447554,0.9791197231139587,1.0
GDF11,-0.026172534,-19.347982,0.9791197231139587,1.0
C1orf172,-0.026172534,-19.447554,0.9791197231139587,1.0
TBX2,-0.026172534,-19.347982,0.9791197231139587,1.0
HEYL,-0.026172534,-19.347982,0.9791197231139587,1.0
RP5-991G20.4,-0.026172534,-19.347982,0.9791197231139587,1.0
ZNF788,-0.026172534,-19.447554,0.9791197231139587,1.0
ZNF737,-0.026172534,-19.347982,0.9791197231139587,1.0
TEAD4,-0.026172534,-19.347982,0.9791197231139587,1.0
COL4A2-AS2,-0.026172534,-19.71069,0.9791197231139587,1.0
LYG1,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-227G15.8,-0.026172534,-19.347982,0.9791197231139587,1.0
FAM225B,-0.026172534,-19.347982,0.9791197231139587,1.0
EPHA1,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-46A10.4,-0.026172534,-19.347982,0.9791197231139587,1.0
TEX9,-0.026172534,-19.347982,0.9791197231139587,1.0
ZNF70,-0.026172534,-19.347982,0.9791197231139587,1.0
NAP1L6,-0.026172534,-19.347982,0.9791197231139587,1.0
AL590822.2,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-7O11.3,-0.026172534,-19.628193,0.9791197231139587,1.0
RP11-112J3.16,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-379B8.1,-0.026172534,-19.347982,0.9791197231139587,1.0
SNURF,-0.026172534,-19.347982,0.9791197231139587,1.0
LRTM1,-0.026172534,-19.347982,0.9791197231139587,1.0
GOLGA8I,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-346I3.4,-0.026172534,-19.347982,0.9791197231139587,1.0
TOX3,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-54O7.1,-0.026172534,-19.347982,0.9791197231139587,1.0
GOLGA8Q,-0.026172534,-19.347982,0.9791197231139587,1.0
GJA4,-0.026172534,-19.447554,0.9791197231139587,1.0
RP11-138E2.1,-0.026172534,-19.447554,0.9791197231139587,1.0
USP27X-AS1,-0.026172534,-19.540697,0.9791197231139587,1.0
RP1L1,-0.026172534,-19.447554,0.9791197231139587,1.0
CDH26,-0.026172534,-19.347982,0.9791197231139587,1.0
C7orf25,-0.026172534,-19.347982,0.9791197231139587,1.0
AC004490.1,-0.026172534,-19.347982,0.9791197231139587,1.0
RP1-86D1.2,-0.026172534,-19.347982,0.9791197231139587,1.0
ADCY1,-0.026172534,-19.347982,0.9791197231139587,1.0
FBXO43,-0.026172534,-19.347982,0.9791197231139587,1.0
CST5,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-848P1.4,-0.026172534,-19.347982,0.9791197231139587,1.0
PTGIS,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-873E20.1,-0.026172534,-19.347982,0.9791197231139587,1.0
RP11-845C23.2,-0.026172534,-19.347982,0.9791197231139587,1.0
RAPGEF5,-0.026172534,-19.347982,0.9791197231139587,1.0
FAM203A,-0.026172534,-19.447554,0.9791197231139587,1.0
ZFP28,-0.026360903,-0.4370828,0.9789694787797029,1.0
OCLN,-0.026360903,-0.4370828,0.9789694787797029,1.0
RP11-342M1.3,-0.026360903,-0.4370828,0.9789694787797029,1.0
ITGA3,-0.026360903,-0.4370828,0.9789694787797029,1.0
LINC00562,-0.026360903,-0.4370828,0.9789694787797029,1.0
ITGA10,-0.026364457,-0.4635894,0.9789666439880975,1.0
PPP1R13L,-0.026364457,-0.4635894,0.9789666439880975,1.0
AC062029.1,-0.026364457,-0.4635894,0.9789666439880975,1.0
RP11-263C24.1,-0.026364457,-0.4635894,0.9789666439880975,1.0
YY2,-0.02636801,-0.48961896,0.9789638091967577,1.0
SCML4,-0.02636801,-0.48961896,0.9789638091967577,1.0
MYEOV,-0.02636801,-0.48961896,0.9789638091967577,1.0
ZNF883,-0.02636801,-0.51518846,0.9789638091967577,1.0
AC004381.6,-0.026371565,-0.51518846,0.9789609744056837,1.0
KLF8,-0.026371565,-0.5403138,0.9789609744056837,1.0
KIF15,-0.026382226,-0.7049413,0.9789524700340559,1.0
IGHD,-0.026396444,-0.74873143,0.978941130875607,1.0
RGL4,-0.026499514,0.07833633,0.9788589221042513,1.0
FAM213B,-0.026542163,0.04406791,0.9788249047472501,1.0
NRBP2,-0.026563488,-0.26723033,0.9788078960831862,1.0
XYLB,-0.026577704,-0.31172764,0.9787965569791623,1.0
MEX3B,-0.026577704,-0.31172764,0.9787965569791623,1.0
GTF2IRD1,-0.02659192,-0.3406513,0.978785217879423,1.0
DFNB31,-0.02659192,-0.41053227,0.978785217879423,1.0
COMTD1,-0.026684327,-0.0799104,0.9787115138357064,1.0
KATNB1,-0.026694989,0.07088535,0.9787030095346528,1.0
MUC1,-0.02679095,-0.21635331,0.9786264709342131,1.0
KDELR2,-0.026794504,0.014569315,0.9786236361750084,1.0
C14orf182,-0.0268336,-0.29735985,0.9785924538415817,1.0
PYY,-0.026844263,-0.29735985,0.9785839495745042,1.0
SETBP1,-0.027398705,-0.21888264,0.9781417310633259,1.0
COPZ2,-0.027494667,-0.13648006,0.9780651939222378,1.0
KDM3A,-0.027992243,-0.11726267,0.9776683379260998,1.0
RP11-277P12.20,-0.028042,-19.447554,0.9776286526288778,1.0
IGKV3D-15,-0.028042,-19.447554,0.9776286526288778,1.0
PLSCR2,-0.028042,-19.540697,0.9776286526288778,1.0
MOGAT2,-0.028042,-19.540697,0.9776286526288778,1.0
VGF,-0.028042,-19.540697,0.9776286526288778,1.0
CDHR3,-0.028042,-19.447554,0.9776286526288778,1.0
RP4-548D19.3,-0.028042,-19.447554,0.9776286526288778,1.0
CTD-2199O4.1,-0.028042,-19.447554,0.9776286526288778,1.0
CSNK2A3,-0.028042,-19.447554,0.9776286526288778,1.0
SMG8,-0.028042,-19.447554,0.9776286526288778,1.0
AC007161.5,-0.028042,-19.447554,0.9776286526288778,1.0
PPP1R3C,-0.028042,-19.71069,0.9776286526288778,1.0
GLI1,-0.028042,-19.447554,0.9776286526288778,1.0
RP11-20D14.6,-0.028042,-19.447554,0.9776286526288778,1.0
CTD-2313J17.5,-0.028042,-19.447554,0.9776286526288778,1.0
CYP27C1,-0.028042,-19.447554,0.9776286526288778,1.0
TEX29,-0.028042,-19.447554,0.9776286526288778,1.0
AF127936.5,-0.028042,-19.447554,0.9776286526288778,1.0
PTCHD1,-0.028042,-19.447554,0.9776286526288778,1.0
CTD-2340E1.2,-0.028042,-19.447554,0.9776286526288778,1.0
RP11-318K15.2,-0.028042,-19.447554,0.9776286526288778,1.0
F8A2,-0.028042,-19.447554,0.9776286526288778,1.0
RP11-791G15.2,-0.028042,-19.540697,0.9776286526288778,1.0
TRIL,-0.028042,-19.447554,0.9776286526288778,1.0
CCDC85C,-0.028042,-19.447554,0.9776286526288778,1.0
RN7SL530P,-0.028042,-19.447554,0.9776286526288778,1.0
STAU2-AS1,-0.028042,-19.447554,0.9776286526288778,1.0
BBS1,-0.028042,-19.447554,0.9776286526288778,1.0
RP11-981G7.1,-0.028042,-19.447554,0.9776286526288778,1.0
AL022341.3,-0.028042,-19.447554,0.9776286526288778,1.0
CCDC173,-0.028042,-19.447554,0.9776286526288778,1.0
F10,-0.028042,-19.447554,0.9776286526288778,1.0
KB-226F1.1,-0.028042,-19.447554,0.9776286526288778,1.0
C3orf52,-0.028042,-19.447554,0.9776286526288778,1.0
TTN,-0.028042,-19.447554,0.9776286526288778,1.0
ELOVL3,-0.028042,-19.447554,0.9776286526288778,1.0
AC003051.1,-0.028042,-19.447554,0.9776286526288778,1.0
NMUR1,-0.028042,-19.540697,0.9776286526288778,1.0
LZTS3,-0.028042,-19.447554,0.9776286526288778,1.0
LRRN3,-0.028042,-19.447554,0.9776286526288778,1.0
LMCD1-AS1,-0.028042,-19.447554,0.9776286526288778,1.0
SMAD9,-0.028042,-19.447554,0.9776286526288778,1.0
HMGA2,-0.028042,-19.540697,0.9776286526288778,1.0
RP11-586D19.1,-0.028042,-19.447554,0.9776286526288778,1.0
COX6B2,-0.028042,-19.447554,0.9776286526288778,1.0
CDH3,-0.028042,-19.447554,0.9776286526288778,1.0
RNF215,-0.028042,-19.447554,0.9776286526288778,1.0
SPTBN4,-0.028042,-19.540697,0.9776286526288778,1.0
PRSS57,-0.028042,-19.540697,0.9776286526288778,1.0
SNORA20,-0.028042,-19.540697,0.9776286526288778,1.0
MEIS1,-0.028042,-19.540697,0.9776286526288778,1.0
CDC42BPG,-0.028042,-19.447554,0.9776286526288778,1.0
